patch_name,source_image,image_path,mask_path,top,left,patch_height,patch_width,original_height,original_width,padded_height,padded_width,foreground_pixels,foreground_fraction
train_54_patch_0004,train_54.bmp,C:\Users\gadda\Documents\FeatureFusionMoNuSAC\SDENet-Fusion\Datasets\Glas\precomputed\train_256_stride_128\images\train_54_patch_0004.npy,C:\Users\gadda\Documents\FeatureFusionMoNuSAC\SDENet-Fusion\Datasets\Glas\precomputed\train_256_stride_128\masks\train_54_patch_0004.npy,0,512,256,256,522,775,522,775,43597,0.6652374267578125
train_54_patch_0005,train_54.bmp,C:\Users\gadda\Documents\FeatureFusionMoNuSAC\SDENet-Fusion\Datasets\Glas\precomputed\train_256_stride_128\images\train_54_patch_0005.npy,C:\Users\gadda\Documents\FeatureFusionMoNuSAC\SDENet-Fusion\Datasets\Glas\precomputed\train_256_stride_128\masks\train_54_patch_0005.npy,0,519,256,256,522,775,522,775,43611,0.6654510498046875
train_54_patch_0006,train_54.bmp,C:\Users\gadda\Documents\FeatureFusionMoNuSAC\SDENet-Fusion\Datasets\Glas\precomputed\train_256_stride_128\images\train_54_patch_0006.npy,C:\Users\gadda\Documents\FeatureFusionMoNuSAC\SDENet-Fusion\Datasets\Glas\precomputed\train_256_stride_128\masks\train_54_patch_0006.npy,128,0,256,256,522,775,522,775,49609,0.7569732666015625
train_54_patch_0007,train_54.bmp,C:\Users\gadda\Documents\FeatureFusionMoNuSAC\SDENet-Fusion\Datasets\Glas\precomputed\train_256_stride_128\images\train_54_patch_0007.npy,C:\Users\gadda\Documents\FeatureFusionMoNuSAC\SDENet-Fusion\Datasets\Glas\precomputed\train_256_stride_128\masks\train_54_patch_0007.npy,128,128,256,256,522,775,522,775,50315,0.7677459716796875
train_54_patch_0008,train_54.bmp,C:\Users\gadda\Documents\FeatureFusionMoNuSAC\SDENet-Fusion\Datasets\Glas\precomputed\train_256_stride_128\images\train_54_patch_0008.npy,C:\Users\gadda\Documents\FeatureFusionMoNuSAC\SDENet-Fusion\Datasets\Glas\precomputed\train_256_stride_128\masks\train_54_patch_0008.npy,128,256,256,256,522,775,522,775,45422,0.693084716796875
train_54_patch_0009,train_54.bmp,C:\Users\gadda\Documents\FeatureFusionMoNuSAC\SDENet-Fusion\Datasets\Glas\precomputed\train_256_stride_128\images\train_54_patch_0009.npy,C:\Users\gadda\Documents\FeatureFusionMoNuSAC\SDENet-Fusion\Datasets\Glas\precomputed\train_256_stride_128\masks\train_54_patch_0009.npy,128,384,256,256,522,775,522,775,52064,0.79443359375
train_54_patch_0010,train_54.bmp,C:\Users\gadda\Documents\FeatureFusionMoNuSAC\SDENet-Fusion\Datasets\Glas\precomputed\train_256_stride_128\images\train_54_patch_0010.npy,C:\Users\gadda\Documents\FeatureFusionMoNuSAC\SDENet-Fusion\Datasets\Glas\precomputed\train_256_stride_128\masks\train_54_patch_0010.npy,128,512,256,256,522,775,522,775,49642,0.757476806640625
train_54_patch_0011,train_54.bmp,C:\Users\gadda\Documents\FeatureFusionMoNuSAC\SDENet-Fusion\Datasets\Glas\precomputed\train_256_stride_128\images\train_54_patch_0011.npy,C:\Users\gadda\Documents\FeatureFusionMoNuSAC\SDENet-Fusion\Datasets\Glas\precomputed\train_256_stride_128\masks\train_54_patch_0011.npy,128,519,256,256,522,775,522,775,49735,0.7588958740234375
train_54_patch_0012,train_54.bmp,C:\Users\gadda\Documents\FeatureFusionMoNuSAC\SDENet-Fusion\Datasets\Glas\precomputed\train_256_stride_128\images\train_54_patch_0012.npy,C:\Users\gadda\Documents\FeatureFusionMoNuSAC\SDENet-Fusion\Datasets\Glas\precomputed\train_256_stride_128\masks\train_54_patch_0012.npy,256,0,256,256,522,775,522,775,57651,0.8796844482421875
train_54_patch_0013,train_54.bmp,C:\Users\gadda\Documents\FeatureFusionMoNuSAC\SDENet-Fusion\Datasets\Glas\precomputed\train_256_stride_128\images\train_54_patch_0013.npy,C:\Users\gadda\Documents\FeatureFusionMoNuSAC\SDENet-Fusion\Datasets\Glas\precomputed\train_256_stride_128\masks\train_54_patch_0013.npy,256,128,256,256,522,775,522,775,49321,0.7525787353515625
train_54_patch_0014,train_54.bmp,C:\Users\gadda\Documents\FeatureFusionMoNuSAC\SDENet-Fusion\Datasets\Glas\precomputed\train_256_stride_128\images\train_54_patch_0014.npy,C:\Users\gadda\Documents\FeatureFusionMoNuSAC\SDENet-Fusion\Datasets\Glas\precomputed\train_256_stride_128\masks\train_54_patch_0014.npy,256,256,256,256,522,775,522,775,42306,0.645538330078125
train_54_patch_0015,train_54.bmp,C:\Users\gadda\Documents\FeatureFusionMoNuSAC\SDENet-Fusion\Datasets\Glas\precomputed\train_256_stride_128\images\train_54_patch_0015.npy,C:\Users\gadda\Documents\FeatureFusionMoNuSAC\SDENet-Fusion\Datasets\Glas\precomputed\train_256_stride_128\masks\train_54_patch_0015.npy,256,384,256,256,522,775,522,775,45062,0.687591552734375
train_54_patch_0016,train_54.bmp,C:\Users\gadda\Documents\FeatureFusionMoNuSAC\SDENet-Fusion\Datasets\Glas\precomputed\train_256_stride_128\images\train_54_patch_0016.npy,C:\Users\gadda\Documents\FeatureFusionMoNuSAC\SDENet-Fusion\Datasets\Glas\precomputed\train_256_stride_128\masks\train_54_patch_0016.npy,256,512,256,256,522,775,522,775,53037,0.8092803955078125
train_54_patch_0017,train_54.bmp,C:\Users\gadda\Documents\FeatureFusionMoNuSAC\SDENet-Fusion\Datasets\Glas\precomputed\train_256_stride_128\images\train_54_patch_0017.npy,C:\Users\gadda\Documents\FeatureFusionMoNuSAC\SDENet-Fusion\Datasets\Glas\precomputed\train_256_stride_128\masks\train_54_patch_0017.npy,256,519,256,256,522,775,522,775,53725,0.8197784423828125
train_54_patch_0018,train_54.bmp,C:\Users\gadda\Documents\FeatureFusionMoNuSAC\SDENet-Fusion\Datasets\Glas\precomputed\train_256_stride_128\images\train_54_patch_0018.npy,C:\Users\gadda\Documents\FeatureFusionMoNuSAC\SDENet-Fusion\Datasets\Glas\precomputed\train_256_stride_128\masks\train_54_patch_0018.npy,266,0,256,256,522,775,522,775,57012,0.86993408203125
train_54_patch_0019,train_54.bmp,C:\Users\gadda\Documents\FeatureFusionMoNuSAC\SDENet-Fusion\Datasets\Glas\precomputed\train_256_stride_128\images\train_54_patch_0019.npy,C:\Users\gadda\Documents\FeatureFusionMoNuSAC\SDENet-Fusion\Datasets\Glas\precomputed\train_256_stride_128\masks\train_54_patch_0019.npy,266,128,256,256,522,775,522,775,47309,0.7218780517578125
train_54_patch_0020,train_54.bmp,C:\Users\gadda\Documents\FeatureFusionMoNuSAC\SDENet-Fusion\Datasets\Glas\precomputed\train_256_stride_128\images\train_54_patch_0020.npy,C:\Users\gadda\Documents\FeatureFusionMoNuSAC\SDENet-Fusion\Datasets\Glas\precomputed\train_256_stride_128\masks\train_54_patch_0020.npy,266,256,256,256,522,775,522,775,41715,0.6365203857421875
train_54_patch_0021,train_54.bmp,C:\Users\gadda\Documents\FeatureFusionMoNuSAC\SDENet-Fusion\Datasets\Glas\precomputed\train_256_stride_128\images\train_54_patch_0021.npy,C:\Users\gadda\Documents\FeatureFusionMoNuSAC\SDENet-Fusion\Datasets\Glas\precomputed\train_256_stride_128\masks\train_54_patch_0021.npy,266,384,256,256,522,775,522,775,45273,0.6908111572265625
train_54_patch_0022,train_54.bmp,C:\Users\gadda\Documents\FeatureFusionMoNuSAC\SDENet-Fusion\Datasets\Glas\precomputed\train_256_stride_128\images\train_54_patch_0022.npy,C:\Users\gadda\Documents\FeatureFusionMoNuSAC\SDENet-Fusion\Datasets\Glas\precomputed\train_256_stride_128\masks\train_54_patch_0022.npy,266,512,256,256,522,775,522,775,52724,0.80450439453125
train_54_patch_0023,train_54.bmp,C:\Users\gadda\Documents\FeatureFusionMoNuSAC\SDENet-Fusion\Datasets\Glas\precomputed\train_256_stride_128\images\train_54_patch_0023.npy,C:\Users\gadda\Documents\FeatureFusionMoNuSAC\SDENet-Fusion\Datasets\Glas\precomputed\train_256_stride_128\masks\train_54_patch_0023.npy,266,519,256,256,522,775,522,775,53412,0.81500244140625
train_55_patch_0000,train_55.bmp,C:\Users\gadda\Documents\FeatureFusionMoNuSAC\SDENet-Fusion\Datasets\Glas\precomputed\train_256_stride_128\images\train_55_patch_0000.npy,C:\Users\gadda\Documents\FeatureFusionMoNuSAC\SDENet-Fusion\Datasets\Glas\precomputed\train_256_stride_128\masks\train_55_patch_0000.npy,0,0,256,256,522,775,522,775,11912,0.1817626953125
train_55_patch_0001,train_55.bmp,C:\Users\gadda\Documents\FeatureFusionMoNuSAC\SDENet-Fusion\Datasets\Glas\precomputed\train_256_stride_128\images\train_55_patch_0001.npy,C:\Users\gadda\Documents\FeatureFusionMoNuSAC\SDENet-Fusion\Datasets\Glas\precomputed\train_256_stride_128\masks\train_55_patch_0001.npy,0,128,256,256,522,775,522,775,2300,0.03509521484375
train_55_patch_0002,train_55.bmp,C:\Users\gadda\Documents\FeatureFusionMoNuSAC\SDENet-Fusion\Datasets\Glas\precomputed\train_256_stride_128\images\train_55_patch_0002.npy,C:\Users\gadda\Documents\FeatureFusionMoNuSAC\SDENet-Fusion\Datasets\Glas\precomputed\train_256_stride_128\masks\train_55_patch_0002.npy,0,256,256,256,522,775,522,775,1720,0.0262451171875
train_55_patch_0003,train_55.bmp,C:\Users\gadda\Documents\FeatureFusionMoNuSAC\SDENet-Fusion\Datasets\Glas\precomputed\train_256_stride_128\images\train_55_patch_0003.npy,C:\Users\gadda\Documents\FeatureFusionMoNuSAC\SDENet-Fusion\Datasets\Glas\precomputed\train_256_stride_128\masks\train_55_patch_0003.npy,0,384,256,256,522,775,522,775,12504,0.1907958984375
train_55_patch_0004,train_55.bmp,C:\Users\gadda\Documents\FeatureFusionMoNuSAC\SDENet-Fusion\Datasets\Glas\precomputed\train_256_stride_128\images\train_55_patch_0004.npy,C:\Users\gadda\Documents\FeatureFusionMoNuSAC\SDENet-Fusion\Datasets\Glas\precomputed\train_256_stride_128\masks\train_55_patch_0004.npy,0,512,256,256,522,775,522,775,33605,0.5127716064453125
train_55_patch_0005,train_55.bmp,C:\Users\gadda\Documents\FeatureFusionMoNuSAC\SDENet-Fusion\Datasets\Glas\precomputed\train_256_stride_128\images\train_55_patch_0005.npy,C:\Users\gadda\Documents\FeatureFusionMoNuSAC\SDENet-Fusion\Datasets\Glas\precomputed\train_256_stride_128\masks\train_55_patch_0005.npy,0,519,256,256,522,775,522,775,34397,0.5248565673828125
train_55_patch_0006,train_55.bmp,C:\Users\gadda\Documents\FeatureFusionMoNuSAC\SDENet-Fusion\Datasets\Glas\precomputed\train_256_stride_128\images\train_55_patch_0006.npy,C:\Users\gadda\Documents\FeatureFusionMoNuSAC\SDENet-Fusion\Datasets\Glas\precomputed\train_256_stride_128\masks\train_55_patch_0006.npy,128,0,256,256,522,775,522,775,17271,0.2635345458984375
train_55_patch_0007,train_55.bmp,C:\Users\gadda\Documents\FeatureFusionMoNuSAC\SDENet-Fusion\Datasets\Glas\precomputed\train_256_stride_128\images\train_55_patch_0007.npy,C:\Users\gadda\Documents\FeatureFusionMoNuSAC\SDENet-Fusion\Datasets\Glas\precomputed\train_256_stride_128\masks\train_55_patch_0007.npy,128,128,256,256,522,775,522,775,2377,0.0362701416015625
train_55_patch_0008,train_55.bmp,C:\Users\gadda\Documents\FeatureFusionMoNuSAC\SDENet-Fusion\Datasets\Glas\precomputed\train_256_stride_128\images\train_55_patch_0008.npy,C:\Users\gadda\Documents\FeatureFusionMoNuSAC\SDENet-Fusion\Datasets\Glas\precomputed\train_256_stride_128\masks\train_55_patch_0008.npy,128,256,256,256,522,775,522,775,3181,0.0485382080078125
train_55_patch_0009,train_55.bmp,C:\Users\gadda\Documents\FeatureFusionMoNuSAC\SDENet-Fusion\Datasets\Glas\precomputed\train_256_stride_128\images\train_55_patch_0009.npy,C:\Users\gadda\Documents\FeatureFusionMoNuSAC\SDENet-Fusion\Datasets\Glas\precomputed\train_256_stride_128\masks\train_55_patch_0009.npy,128,384,256,256,522,775,522,775,16957,0.2587432861328125
train_55_patch_0010,train_55.bmp,C:\Users\gadda\Documents\FeatureFusionMoNuSAC\SDENet-Fusion\Datasets\Glas\precomputed\train_256_stride_128\images\train_55_patch_0010.npy,C:\Users\gadda\Documents\FeatureFusionMoNuSAC\SDENet-Fusion\Datasets\Glas\precomputed\train_256_stride_128\masks\train_55_patch_0010.npy,128,512,256,256,522,775,522,775,35520,0.5419921875
train_55_patch_0011,train_55.bmp,C:\Users\gadda\Documents\FeatureFusionMoNuSAC\SDENet-Fusion\Datasets\Glas\precomputed\train_256_stride_128\images\train_55_patch_0011.npy,C:\Users\gadda\Documents\FeatureFusionMoNuSAC\SDENet-Fusion\Datasets\Glas\precomputed\train_256_stride_128\masks\train_55_patch_0011.npy,128,519,256,256,522,775,522,775,35803,0.5463104248046875
train_55_patch_0012,train_55.bmp,C:\Users\gadda\Documents\FeatureFusionMoNuSAC\SDENet-Fusion\Datasets\Glas\precomputed\train_256_stride_128\images\train_55_patch_0012.npy,C:\Users\gadda\Documents\FeatureFusionMoNuSAC\SDENet-Fusion\Datasets\Glas\precomputed\train_256_stride_128\masks\train_55_patch_0012.npy,256,0,256,256,522,775,522,775,16769,0.2558746337890625
train_55_patch_0013,train_55.bmp,C:\Users\gadda\Documents\FeatureFusionMoNuSAC\SDENet-Fusion\Datasets\Glas\precomputed\train_256_stride_128\images\train_55_patch_0013.npy,C:\Users\gadda\Documents\FeatureFusionMoNuSAC\SDENet-Fusion\Datasets\Glas\precomputed\train_256_stride_128\masks\train_55_patch_0013.npy,256,128,256,256,522,775,522,775,125,0.0019073486328125
train_55_patch_0014,train_55.bmp,C:\Users\gadda\Documents\FeatureFusionMoNuSAC\SDENet-Fusion\Datasets\Glas\precomputed\train_256_stride_128\images\train_55_patch_0014.npy,C:\Users\gadda\Documents\FeatureFusionMoNuSAC\SDENet-Fusion\Datasets\Glas\precomputed\train_256_stride_128\masks\train_55_patch_0014.npy,256,256,256,256,522,775,522,775,11037,0.1684112548828125
train_55_patch_0015,train_55.bmp,C:\Users\gadda\Documents\FeatureFusionMoNuSAC\SDENet-Fusion\Datasets\Glas\precomputed\train_256_stride_128\images\train_55_patch_0015.npy,C:\Users\gadda\Documents\FeatureFusionMoNuSAC\SDENet-Fusion\Datasets\Glas\precomputed\train_256_stride_128\masks\train_55_patch_0015.npy,256,384,256,256,522,775,522,775,30230,0.461273193359375
train_55_patch_0016,train_55.bmp,C:\Users\gadda\Documents\FeatureFusionMoNuSAC\SDENet-Fusion\Datasets\Glas\precomputed\train_256_stride_128\images\train_55_patch_0016.npy,C:\Users\gadda\Documents\FeatureFusionMoNuSAC\SDENet-Fusion\Datasets\Glas\precomputed\train_256_stride_128\masks\train_55_patch_0016.npy,256,512,256,256,522,775,522,775,31051,0.4738006591796875
train_55_patch_0017,train_55.bmp,C:\Users\gadda\Documents\FeatureFusionMoNuSAC\SDENet-Fusion\Datasets\Glas\precomputed\train_256_stride_128\images\train_55_patch_0017.npy,C:\Users\gadda\Documents\FeatureFusionMoNuSAC\SDENet-Fusion\Datasets\Glas\precomputed\train_256_stride_128\masks\train_55_patch_0017.npy,256,519,256,256,522,775,522,775,30171,0.4603729248046875
train_55_patch_0018,train_55.bmp,C:\Users\gadda\Documents\FeatureFusionMoNuSAC\SDENet-Fusion\Datasets\Glas\precomputed\train_256_stride_128\images\train_55_patch_0018.npy,C:\Users\gadda\Documents\FeatureFusionMoNuSAC\SDENet-Fusion\Datasets\Glas\precomputed\train_256_stride_128\masks\train_55_patch_0018.npy,266,0,256,256,522,775,522,775,15412,0.23516845703125
train_55_patch_0019,train_55.bmp,C:\Users\gadda\Documents\FeatureFusionMoNuSAC\SDENet-Fusion\Datasets\Glas\precomputed\train_256_stride_128\images\train_55_patch_0019.npy,C:\Users\gadda\Documents\FeatureFusionMoNuSAC\SDENet-Fusion\Datasets\Glas\precomputed\train_256_stride_128\masks\train_55_patch_0019.npy,266,128,256,256,522,775,522,775,88,0.0013427734375
train_55_patch_0020,train_55.bmp,C:\Users\gadda\Documents\FeatureFusionMoNuSAC\SDENet-Fusion\Datasets\Glas\precomputed\train_256_stride_128\images\train_55_patch_0020.npy,C:\Users\gadda\Documents\FeatureFusionMoNuSAC\SDENet-Fusion\Datasets\Glas\precomputed\train_256_stride_128\masks\train_55_patch_0020.npy,266,256,256,256,522,775,522,775,11977,0.1827545166015625
train_55_patch_0021,train_55.bmp,C:\Users\gadda\Documents\FeatureFusionMoNuSAC\SDENet-Fusion\Datasets\Glas\precomputed\train_256_stride_128\images\train_55_patch_0021.npy,C:\Users\gadda\Documents\FeatureFusionMoNuSAC\SDENet-Fusion\Datasets\Glas\precomputed\train_256_stride_128\masks\train_55_patch_0021.npy,266,384,256,256,522,775,522,775,31607,0.4822845458984375
train_55_patch_0022,train_55.bmp,C:\Users\gadda\Documents\FeatureFusionMoNuSAC\SDENet-Fusion\Datasets\Glas\precomputed\train_256_stride_128\images\train_55_patch_0022.npy,C:\Users\gadda\Documents\FeatureFusionMoNuSAC\SDENet-Fusion\Datasets\Glas\precomputed\train_256_stride_128\masks\train_55_patch_0022.npy,266,512,256,256,522,775,522,775,30519,0.4656829833984375
train_55_patch_0023,train_55.bmp,C:\Users\gadda\Documents\FeatureFusionMoNuSAC\SDENet-Fusion\Datasets\Glas\precomputed\train_256_stride_128\images\train_55_patch_0023.npy,C:\Users\gadda\Documents\FeatureFusionMoNuSAC\SDENet-Fusion\Datasets\Glas\precomputed\train_256_stride_128\masks\train_55_patch_0023.npy,266,519,256,256,522,775,522,775,29569,0.4511871337890625
train_56_patch_0000,train_56.bmp,C:\Users\gadda\Documents\FeatureFusionMoNuSAC\SDENet-Fusion\Datasets\Glas\precomputed\train_256_stride_128\images\train_56_patch_0000.npy,C:\Users\gadda\Documents\FeatureFusionMoNuSAC\SDENet-Fusion\Datasets\Glas\precomputed\train_256_stride_128\masks\train_56_patch_0000.npy,0,0,256,256,522,775,522,775,54767,0.8356781005859375
train_56_patch_0001,train_56.bmp,C:\Users\gadda\Documents\FeatureFusionMoNuSAC\SDENet-Fusion\Datasets\Glas\precomputed\train_256_stride_128\images\train_56_patch_0001.npy,C:\Users\gadda\Documents\FeatureFusionMoNuSAC\SDENet-Fusion\Datasets\Glas\precomputed\train_256_stride_128\masks\train_56_patch_0001.npy,0,128,256,256,522,775,522,775,57140,0.87188720703125
train_56_patch_0002,train_56.bmp,C:\Users\gadda\Documents\FeatureFusionMoNuSAC\SDENet-Fusion\Datasets\Glas\precomputed\train_256_stride_128\images\train_56_patch_0002.npy,C:\Users\gadda\Documents\FeatureFusionMoNuSAC\SDENet-Fusion\Datasets\Glas\precomputed\train_256_stride_128\masks\train_56_patch_0002.npy,0,256,256,256,522,775,522,775,60477,0.9228057861328125
train_56_patch_0003,train_56.bmp,C:\Users\gadda\Documents\FeatureFusionMoNuSAC\SDENet-Fusion\Datasets\Glas\precomputed\train_256_stride_128\images\train_56_patch_0003.npy,C:\Users\gadda\Documents\FeatureFusionMoNuSAC\SDENet-Fusion\Datasets\Glas\precomputed\train_256_stride_128\masks\train_56_patch_0003.npy,0,384,256,256,522,775,522,775,37305,0.5692291259765625
train_56_patch_0004,train_56.bmp,C:\Users\gadda\Documents\FeatureFusionMoNuSAC\SDENet-Fusion\Datasets\Glas\precomputed\train_256_stride_128\images\train_56_patch_0004.npy,C:\Users\gadda\Documents\FeatureFusionMoNuSAC\SDENet-Fusion\Datasets\Glas\precomputed\train_256_stride_128\masks\train_56_patch_0004.npy,0,512,256,256,522,775,522,775,7330,0.111846923828125
train_56_patch_0005,train_56.bmp,C:\Users\gadda\Documents\FeatureFusionMoNuSAC\SDENet-Fusion\Datasets\Glas\precomputed\train_256_stride_128\images\train_56_patch_0005.npy,C:\Users\gadda\Documents\FeatureFusionMoNuSAC\SDENet-Fusion\Datasets\Glas\precomputed\train_256_stride_128\masks\train_56_patch_0005.npy,0,519,256,256,522,775,522,775,5874,0.089630126953125
train_56_patch_0006,train_56.bmp,C:\Users\gadda\Documents\FeatureFusionMoNuSAC\SDENet-Fusion\Datasets\Glas\precomputed\train_256_stride_128\images\train_56_patch_0006.npy,C:\Users\gadda\Documents\FeatureFusionMoNuSAC\SDENet-Fusion\Datasets\Glas\precomputed\train_256_stride_128\masks\train_56_patch_0006.npy,128,0,256,256,522,775,522,775,50747,0.7743377685546875
train_56_patch_0007,train_56.bmp,C:\Users\gadda\Documents\FeatureFusionMoNuSAC\SDENet-Fusion\Datasets\Glas\precomputed\train_256_stride_128\images\train_56_patch_0007.npy,C:\Users\gadda\Documents\FeatureFusionMoNuSAC\SDENet-Fusion\Datasets\Glas\precomputed\train_256_stride_128\masks\train_56_patch_0007.npy,128,128,256,256,522,775,522,775,52083,0.7947235107421875
train_56_patch_0008,train_56.bmp,C:\Users\gadda\Documents\FeatureFusionMoNuSAC\SDENet-Fusion\Datasets\Glas\precomputed\train_256_stride_128\images\train_56_patch_0008.npy,C:\Users\gadda\Documents\FeatureFusionMoNuSAC\SDENet-Fusion\Datasets\Glas\precomputed\train_256_stride_128\masks\train_56_patch_0008.npy,128,256,256,256,522,775,522,775,48808,0.7447509765625
train_56_patch_0009,train_56.bmp,C:\Users\gadda\Documents\FeatureFusionMoNuSAC\SDENet-Fusion\Datasets\Glas\precomputed\train_256_stride_128\images\train_56_patch_0009.npy,C:\Users\gadda\Documents\FeatureFusionMoNuSAC\SDENet-Fusion\Datasets\Glas\precomputed\train_256_stride_128\masks\train_56_patch_0009.npy,128,384,256,256,522,775,522,775,23514,0.358795166015625
train_56_patch_0010,train_56.bmp,C:\Users\gadda\Documents\FeatureFusionMoNuSAC\SDENet-Fusion\Datasets\Glas\precomputed\train_256_stride_128\images\train_56_patch_0010.npy,C:\Users\gadda\Documents\FeatureFusionMoNuSAC\SDENet-Fusion\Datasets\Glas\precomputed\train_256_stride_128\masks\train_56_patch_0010.npy,128,512,256,256,522,775,522,775,2852,0.04351806640625
train_56_patch_0011,train_56.bmp,C:\Users\gadda\Documents\FeatureFusionMoNuSAC\SDENet-Fusion\Datasets\Glas\precomputed\train_256_stride_128\images\train_56_patch_0011.npy,C:\Users\gadda\Documents\FeatureFusionMoNuSAC\SDENet-Fusion\Datasets\Glas\precomputed\train_256_stride_128\masks\train_56_patch_0011.npy,128,519,256,256,522,775,522,775,1937,0.0295562744140625
train_56_patch_0012,train_56.bmp,C:\Users\gadda\Documents\FeatureFusionMoNuSAC\SDENet-Fusion\Datasets\Glas\precomputed\train_256_stride_128\images\train_56_patch_0012.npy,C:\Users\gadda\Documents\FeatureFusionMoNuSAC\SDENet-Fusion\Datasets\Glas\precomputed\train_256_stride_128\masks\train_56_patch_0012.npy,256,0,256,256,522,775,522,775,51355,0.7836151123046875
train_56_patch_0013,train_56.bmp,C:\Users\gadda\Documents\FeatureFusionMoNuSAC\SDENet-Fusion\Datasets\Glas\precomputed\train_256_stride_128\images\train_56_patch_0013.npy,C:\Users\gadda\Documents\FeatureFusionMoNuSAC\SDENet-Fusion\Datasets\Glas\precomputed\train_256_stride_128\masks\train_56_patch_0013.npy,256,128,256,256,522,775,522,775,47027,0.7175750732421875
train_56_patch_0014,train_56.bmp,C:\Users\gadda\Documents\FeatureFusionMoNuSAC\SDENet-Fusion\Datasets\Glas\precomputed\train_256_stride_128\images\train_56_patch_0014.npy,C:\Users\gadda\Documents\FeatureFusionMoNuSAC\SDENet-Fusion\Datasets\Glas\precomputed\train_256_stride_128\masks\train_56_patch_0014.npy,256,256,256,256,522,775,522,775,26312,0.4014892578125
train_56_patch_0015,train_56.bmp,C:\Users\gadda\Documents\FeatureFusionMoNuSAC\SDENet-Fusion\Datasets\Glas\precomputed\train_256_stride_128\images\train_56_patch_0015.npy,C:\Users\gadda\Documents\FeatureFusionMoNuSAC\SDENet-Fusion\Datasets\Glas\precomputed\train_256_stride_128\masks\train_56_patch_0015.npy,256,384,256,256,522,775,522,775,6641,0.1013336181640625
train_56_patch_0016,train_56.bmp,C:\Users\gadda\Documents\FeatureFusionMoNuSAC\SDENet-Fusion\Datasets\Glas\precomputed\train_256_stride_128\images\train_56_patch_0016.npy,C:\Users\gadda\Documents\FeatureFusionMoNuSAC\SDENet-Fusion\Datasets\Glas\precomputed\train_256_stride_128\masks\train_56_patch_0016.npy,256,512,256,256,522,775,522,775,200,0.0030517578125
train_56_patch_0017,train_56.bmp,C:\Users\gadda\Documents\FeatureFusionMoNuSAC\SDENet-Fusion\Datasets\Glas\precomputed\train_256_stride_128\images\train_56_patch_0017.npy,C:\Users\gadda\Documents\FeatureFusionMoNuSAC\SDENet-Fusion\Datasets\Glas\precomputed\train_256_stride_128\masks\train_56_patch_0017.npy,256,519,256,256,522,775,522,775,85,0.0012969970703125
train_56_patch_0018,train_56.bmp,C:\Users\gadda\Documents\FeatureFusionMoNuSAC\SDENet-Fusion\Datasets\Glas\precomputed\train_256_stride_128\images\train_56_patch_0018.npy,C:\Users\gadda\Documents\FeatureFusionMoNuSAC\SDENet-Fusion\Datasets\Glas\precomputed\train_256_stride_128\masks\train_56_patch_0018.npy,266,0,256,256,522,775,522,775,50049,0.7636871337890625
train_56_patch_0019,train_56.bmp,C:\Users\gadda\Documents\FeatureFusionMoNuSAC\SDENet-Fusion\Datasets\Glas\precomputed\train_256_stride_128\images\train_56_patch_0019.npy,C:\Users\gadda\Documents\FeatureFusionMoNuSAC\SDENet-Fusion\Datasets\Glas\precomputed\train_256_stride_128\masks\train_56_patch_0019.npy,266,128,256,256,522,775,522,775,45530,0.694732666015625
train_56_patch_0020,train_56.bmp,C:\Users\gadda\Documents\FeatureFusionMoNuSAC\SDENet-Fusion\Datasets\Glas\precomputed\train_256_stride_128\images\train_56_patch_0020.npy,C:\Users\gadda\Documents\FeatureFusionMoNuSAC\SDENet-Fusion\Datasets\Glas\precomputed\train_256_stride_128\masks\train_56_patch_0020.npy,266,256,256,256,522,775,522,775,23792,0.363037109375
train_56_patch_0021,train_56.bmp,C:\Users\gadda\Documents\FeatureFusionMoNuSAC\SDENet-Fusion\Datasets\Glas\precomputed\train_256_stride_128\images\train_56_patch_0021.npy,C:\Users\gadda\Documents\FeatureFusionMoNuSAC\SDENet-Fusion\Datasets\Glas\precomputed\train_256_stride_128\masks\train_56_patch_0021.npy,266,384,256,256,522,775,522,775,5211,0.0795135498046875
train_56_patch_0022,train_56.bmp,C:\Users\gadda\Documents\FeatureFusionMoNuSAC\SDENet-Fusion\Datasets\Glas\precomputed\train_256_stride_128\images\train_56_patch_0022.npy,C:\Users\gadda\Documents\FeatureFusionMoNuSAC\SDENet-Fusion\Datasets\Glas\precomputed\train_256_stride_128\masks\train_56_patch_0022.npy,266,512,256,256,522,775,522,775,50,0.000762939453125
train_56_patch_0023,train_56.bmp,C:\Users\gadda\Documents\FeatureFusionMoNuSAC\SDENet-Fusion\Datasets\Glas\precomputed\train_256_stride_128\images\train_56_patch_0023.npy,C:\Users\gadda\Documents\FeatureFusionMoNuSAC\SDENet-Fusion\Datasets\Glas\precomputed\train_256_stride_128\masks\train_56_patch_0023.npy,266,519,256,256,522,775,522,775,5,7.62939453125e-05
train_57_patch_0000,train_57.bmp,C:\Users\gadda\Documents\FeatureFusionMoNuSAC\SDENet-Fusion\Datasets\Glas\precomputed\train_256_stride_128\images\train_57_patch_0000.npy,C:\Users\gadda\Documents\FeatureFusionMoNuSAC\SDENet-Fusion\Datasets\Glas\precomputed\train_256_stride_128\masks\train_57_patch_0000.npy,0,0,256,256,522,775,522,775,23972,0.36578369140625
